ID,类型,SKU,名称,已发布,是推荐产品,在列表页可见,简短描述,描述,促销开始日期,促销截止日期,税状态,税类,有货,库存,库存不足,允许缺货下单,单独出售,重量(kg),长度(cm),宽度(cm),高度(cm),允许客户评价,购物备注,促销价格,常规售价,分类,标签,运费类,图片,下载限制,下载的过期天数,父级,分组产品,交叉销售,交叉销售,外部链接,按钮文本,位置,属性1名称,属性1值,属性1可见,属性1全局,属性2名称,属性2值,属性2可见,属性2全局,属性3名称,属性3值,属性3可见,属性3全局,属性4名称,属性4值,属性4可见,属性4全局,属性5名称,属性5值,属性5可见,属性5全局,属性6名称,属性6值,属性6可见,属性6全局
56399,variable,604621967945,Sterling Silver Necklace Tree of Life Rootless Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01hMBDAY1ouZvgYiktd_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01KImHXH1ouZvnXud7Q_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN016DCKR31ouZvfrkFhn_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01fXOOrw1ouZvd6w8AQ_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/12164523509_480399264.jpg",,,,,,,,,0,Color,Silver,1,0,,,,,Material,Silver,1,0,Technology,Electroplate,1,0,,,,,,,,
56492,variation,604621967945-1,Sterling Silver Necklace Tree of Life Rootless Pendant - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,55,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01hMBDAY1ouZvgYiktd_3967795285-0-cib.jpg,,,604621967945,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
40085,variable,604902692148,Sterling Silver Necklace Double Strand Round Pendants Zirconia Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/12329306947_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01eWvKez1ouZvmULyeO_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN013c4o671ouZvkZGKQE_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Dq97H21ouZvoDEgUx_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/12256608406_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/12256602814_480399264.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
40164,variation,604902692148-1,Sterling Silver Necklace Double Strand Round Pendants Zirconia Inlaid - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,45,,,,https://zecodo.com/wp-content/uploads/2022/12/12256602814_480399264.jpg,,,604902692148,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
40165,variation,604902692148-2,Sterling Silver Necklace Double Strand Round Pendants Zirconia Inlaid - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,45,,,,https://zecodo.com/wp-content/uploads/2022/12/12329306947_480399264.jpg,,,604902692148,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
40226,variable,605151285717,Sterling Silver Necklace Virgin Mary Relief Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01yqCATh1ouZvdkohCC_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01ie3g6k1ouZvnYCtQf_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01UvcLAE1ouZvbZhvWv_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN012IQfZK1ouZxx7Qy1v_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/12329555791_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/12294520328_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/12329561685_480399264.jpg",,,,,,,,,0,Color,Silver,1,0,Size,"Small, Large",1,0,Material,Silver,1,0,Technology,Electroplate,1,0,,,,,,,,
40316,variation,605151285717-1,Sterling Silver Necklace Virgin Mary Relief Pendant - Large,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,39,,,,https://zecodo.com/wp-content/uploads/2022/12/12294520328_480399264.jpg,,,605151285717,,,,,,1,Color,Silver,,0,Size,Large,,0,,,,,,,,,,,,,,,,
40317,variation,605151285717-2,Sterling Silver Necklace Virgin Mary Relief Pendant - Small,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,32,,,,https://zecodo.com/wp-content/uploads/2022/12/12329561685_480399264.jpg,,,605151285717,,,,,,1,Color,Silver,,0,Size,Small,,0,,,,,,,,,,,,,,,,
42500,variable,610039290826,Sterling Silver Ring and Malachite Planet Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace > Pendant,,,"https://zecodo.com/wp-content/uploads/2022/12/12875475285_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/13015181343_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/12936012186_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/12875496064_1210089348.jpg",,,,,,,,,0,Color,Dark Green,1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
42593,variation,610039290826-1,Sterling Silver Ring and Malachite Planet Pendant - Dark Green,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,73,,,,https://zecodo.com/wp-content/uploads/2022/12/12875475285_1210089348.jpg,,,610039290826,,,,,,1,Color,Dark Green,,0,,,,,,,,,,,,,,,,,,,,
40624,variable,611728432703,Sterling Silver Necklace Semicircle Pendant Multi-color Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01hKdj5B1ouZvoCrizM_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01VYUkJc1ouZvhrOXle_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/13334799859_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/9111267840_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/10538694573_480399264.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
40700,variation,611728432703-1,Sterling Silver Necklace Semicircle Pendant Multi-color Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,41,,,,https://zecodo.com/wp-content/uploads/2022/12/13334799859_480399264.jpg,,,611728432703,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
56350,variable,612244850461,Sterling Silver Necklace 5 Round Pendants,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01YiuaaI1ouZx0PeRDI_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01w53yVa1ouZwytbkGD_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01YYMEsZ1ouZx7mt1ya_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01A0b8Ok1ouZx0PgeOc_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/10978545166_480399264.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,Electroplate,1,0,,,,,,,,
56438,variation,612244850461-1,Sterling Silver Necklace 5 Round Pendants - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,39,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01w53yVa1ouZwytbkGD_3967795285-0-cib.jpg,,,612244850461,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
56287,variable,612512610102,Sterling Silver Vintage Opal Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace > Pendant,,,"https://zecodo.com/wp-content/uploads/2022/12/14600766452_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/13415752598_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/13377120819_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/13441205593_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/13460333572_1210089348.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,Electroplate,1,0,,,,,,,,
56383,variation,612512610102-1,Sterling Silver Vintage Opal Pendant - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,68,,,,https://zecodo.com/wp-content/uploads/2022/12/14600766452_1210089348.jpg,,,612512610102,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
56349,variable,613688428474,Sterling Silver Necklace Hexagon Pendant Hollowed in Round,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/13914302487_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/13914326002_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/13914320132_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01YvsInC1ouZxlNawGg_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/13829898823_480399264.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,Electroplate,1,0,,,,,,,,
56432,variation,613688428474-1,Sterling Silver Necklace Hexagon Pendant Hollowed in Round - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,50,,,,https://zecodo.com/wp-content/uploads/2022/12/13914302487_480399264.jpg,,,613688428474,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
56538,variable,614703694567,Copper Alloy Necklace Heart with Tiny Bear Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/22328454967_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16713488640_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16646452729_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16713503066_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16646434804_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/22328517059_1011974846.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Copper,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
56627,variation,614703694567-1,Copper Alloy Necklace Heart with Tiny Bear Pendant - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,16,,,,https://zecodo.com/wp-content/uploads/2022/12/22328517059_1011974846.jpg,,,614703694567,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
56628,variation,614703694567-2,Copper Alloy Necklace Heart with Tiny Bear Pendant - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,16,,,,https://zecodo.com/wp-content/uploads/2022/12/22328454967_1011974846.jpg,,,614703694567,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
39769,variable,614759132868,Sterling Silver Oval Base Malachite Pendant ,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace > Pendant,,,"https://zecodo.com/wp-content/uploads/2022/12/14139760007_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/14101905076_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/14101884538_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/14139739682_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/14101239940_1210089348.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Copper,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
39855,variation,614759132868-1,Sterling Silver Oval Base Malachite Pendant - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,57,,,,https://zecodo.com/wp-content/uploads/2022/12/14139760007_1210089348.jpg,,,614759132868,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
56537,variable,614800478100,Copper Alloy Necklace Expanded Hexagon Pendant Gem Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/22330650189_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16648075469_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16648048842_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16648063665_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16648093017_1011974846.jpg",,,,,,,,,0,Color,Silver,1,0,,,,,Material,Copper,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
56620,variation,614800478100-1,Copper Alloy Necklace Expanded Hexagon Pendant Gem Inlaid - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,12,,,,https://zecodo.com/wp-content/uploads/2022/12/22330650189_1011974846.jpg,,,614800478100,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
39794,variable,615164086496,Sterling Silver Necklace Crab Pendant Blue Spinel Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace > Pendant,,,"https://zecodo.com/wp-content/uploads/2022/12/14909086359_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/14188961961_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/14139790660_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/14188325746_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/14101950686_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/14101968004_1210089348.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
39883,variation,615164086496-1,Sterling Silver Necklace Crab Pendant Blue Spinel Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,54,,,,https://zecodo.com/wp-content/uploads/2022/12/14101968004_1210089348.jpg,,,615164086496,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
40225,variable,618500893728,Sterling Silver Necklace Devil's Eye Relief Pendant Zirconia Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/15606891260_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/15716603254_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/15606900072_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/16286924976_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/15606861976_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/15716576875_480399264.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
40307,variation,618500893728-1,Sterling Silver Necklace Devil's Eye Relief Pendant Zirconia Inlaid - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,47,,,,https://zecodo.com/wp-content/uploads/2022/12/15716576875_480399264.jpg,,,618500893728,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
40308,variation,618500893728-2,Sterling Silver Necklace Devil's Eye Relief Pendant Zirconia Inlaid - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,47,,,,https://zecodo.com/wp-content/uploads/2022/12/15716603254_480399264.jpg,,,618500893728,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
41084,variable,618889203140,Copper Alloy Necklace Long Arc Pendant Opal Inlaid Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/15652363434_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/11570840637_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/15652354692_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/15604860228_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/15652345963_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/15604848884_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/15652366461_480399264.jpg",,,,,,,,,0,Color,"Gold, Silver, Rose Gold",1,0,,,,,Material,Copper,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
41161,variation,618889203140-1,Copper Alloy Necklace Long Arc Pendant Opal Inlaid Zirconia Paved - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23,,,,https://zecodo.com/wp-content/uploads/2022/12/15604848884_480399264.jpg,,,618889203140,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
41162,variation,618889203140-2,Copper Alloy Necklace Long Arc Pendant Opal Inlaid Zirconia Paved - Rose Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23,,,,https://zecodo.com/wp-content/uploads/2022/12/15652366461_480399264.jpg,,,618889203140,,,,,,1,Color,Rose Gold,,0,,,,,,,,,,,,,,,,,,,,
41163,variation,618889203140-3,Copper Alloy Necklace Long Arc Pendant Opal Inlaid Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23,,,,https://zecodo.com/wp-content/uploads/2022/12/15652354692_480399264.jpg,,,618889203140,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
39993,variable,619069669436,Sterling Silver Necklace Double Strand CuttleFish and Round Pendants Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN019QEAqt1ouZuzxFDCQ_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01OvqmKI1ouZv6tcRdR_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01bVB2PR1ouZv0t9QdR_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01lut2Vn1ouZxbiHo13_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/16111358945_480399264.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01QXjcgi1ouZuv66r2l_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01r9EuFa1ouZvAzrDGH_3967795285-0-cib.jpg",,,,,,,,,0,Color,"Gold, Silver",1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
40087,variation,619069669436-1,Sterling Silver Necklace Double Strand CuttleFish and Round Pendants Zirconia Paved - Silver,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01r9EuFa1ouZvAzrDGH_3967795285-0-cib.jpg,,,619069669436,,,,,,1,Color,Silver,,0,,,,,,,,,,,,,,,,,,,,
40088,variation,619069669436-2,Sterling Silver Necklace Double Strand CuttleFish and Round Pendants Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01QXjcgi1ouZuv66r2l_3967795285-0-cib.jpg,,,619069669436,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
56468,variable,619073888781,Titanium Steel Necklace Triple Strand Smiley Face and Heart Pendants,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/21953334800_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16219687565_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16219714179_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16168995241_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16168989295_1011974846.jpg",,,,,,,,,0,Color,"Gold, Rose Gold",1,0,,,,,Material,Steel,1,0,Technology,Electroplate,1,0,,,,,,,,
56552,variation,619073888781-1,Titanium Steel Necklace Triple Strand Smiley Face and Heart Pendants - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14,,,,https://zecodo.com/wp-content/uploads/2022/12/21953334800_1011974846.jpg,,,619073888781,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
56553,variation,619073888781-2,Titanium Steel Necklace Triple Strand Smiley Face and Heart Pendants - Rose Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14,,,,https://zecodo.com/wp-content/uploads/2022/12/21953334800_1011974846.jpg,,,619073888781,,,,,,1,Color,Rose Gold,,0,,,,,,,,,,,,,,,,,,,,
40376,variable,619237076792,Sterling Silver Necklace MAMA with Dot and Heart Pendants Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01LKvlfF1ouZx8VM2gk_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01oYQd4o1ouZx0Pl9Q7_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN015iuKNh1ouZx571NV7_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01thRSBI1ouZx7n0gRL_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/16166655227_480399264.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
40456,variation,619237076792-1,Sterling Silver Necklace MAMA with Dot and Heart Pendants Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,56,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01LKvlfF1ouZx8VM2gk_3967795285-0-cib.jpg,,,619237076792,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
39834,variable,619239284912,Sterling Silver Necklace Pea Pod Pendant Pearl Inlaid,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/16298652632_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/15914257159_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/15978590801_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/15914263053_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/15865812810_1210089348.jpg, https://zecodo.com/wp-content/uploads/2022/12/15914230655_1210089348.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Pearl Inlaid",1,0,,,,,,,,
39935,variation,619239284912-1,Sterling Silver Necklace Pea Pod Pendant Pearl Inlaid - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,71,,,,https://zecodo.com/wp-content/uploads/2022/12/15914230655_1210089348.jpg,,,619239284912,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
56491,variable,619458103039,Copper Alloy Necklace Butterfly Gem Pendant,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN01bcwBiH2HXKcVusmBa_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01JwZf3M2HXKcapRceJ_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01gOdMUg2HXKcVutVus_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01kxA6Zo2HXKcWWS8tG_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01p98HMB2HXKcYkVins_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01Yhe7hJ2HXKceSFH6J_2098809160-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01qUIEex2HXKcapUykj_2098809160-0-cib.jpg",,,,,,,,,0,Color,"Black, Pink",1,0,,,,,Material,Copper,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
56582,variation,619458103039-1,Copper Alloy Necklace Butterfly Gem Pendant - Black,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01Yhe7hJ2HXKceSFH6J_2098809160-0-cib.jpg,,,619458103039,,,,,,1,Color,Black,,0,,,,,,,,,,,,,,,,,,,,
56583,variation,619458103039-2,Copper Alloy Necklace Butterfly Gem Pendant - Pink,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN01qUIEex2HXKcapUykj_2098809160-0-cib.jpg,,,619458103039,,,,,,1,Color,Pink,,0,,,,,,,,,,,,,,,,,,,,
56445,variable,619459921006,Copper Alloy Necklace Hollow Wheel Pendant Rhinestone Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/22038730055_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16316254578_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16316266311_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16264929901_1011974846.jpg, https://zecodo.com/wp-content/uploads/2022/12/16264938652_1011974846.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Copper,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
56524,variation,619459921006-1,Copper Alloy Necklace Hollow Wheel Pendant Rhinestone Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,14,,,,https://zecodo.com/wp-content/uploads/2022/12/22038730055_1011974846.jpg,,,619459921006,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
40610,variable,619805434689,Sterling Silver Necklace DREAM with Moon and Star Pendants Zirconia Paved,1,0,visible,,,,,taxable,,1,,,0,0,,,,,1,,,,Necklace,,,"https://zecodo.com/wp-content/uploads/2022/12/O1CN010dcmfi1ouZx7n4Zsf_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01uYVukI1ouZx7n3uFv_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01uX0IqS1ouZx48qe8x_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/O1CN01cEDALY1ouZx8VPOn2_3967795285-0-cib.jpg, https://zecodo.com/wp-content/uploads/2022/12/16217284502_480399264.jpg",,,,,,,,,0,Color,Gold,1,0,,,,,Material,Silver,1,0,Technology,"Electroplate, Gem Inlaid",1,0,,,,,,,,
40694,variation,619805434689-1,Sterling Silver Necklace DREAM with Moon and Star Pendants Zirconia Paved - Gold,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,52,,,,https://zecodo.com/wp-content/uploads/2022/12/O1CN010dcmfi1ouZx7n4Zsf_3967795285-0-cib.jpg,,,619805434689,,,,,,1,Color,Gold,,0,,,,,,,,,,,,,,,,,,,,
